# Time(s)     R            T
-4.60000e+00 -7.90030e-05 -8.30961e-05
-4.55000e+00 -8.05039e-05 -7.88058e-05
-4.50000e+00 -8.15567e-05 -7.39647e-05
-4.45000e+00 -8.21302e-05 -6.86391e-05
-4.40000e+00 -8.22014e-05 -6.29120e-05
-4.35000e+00 -8.17565e-05 -5.68829e-05
-4.30000e+00 -8.07917e-05 -5.06655e-05
-4.25000e+00 -7.93144e-05 -4.43869e-05
-4.20000e+00 -7.73439e-05 -3.81841e-05
-4.15000e+00 -7.49116e-05 -3.22015e-05
-4.10000e+00 -7.20622e-05 -2.65877e-05
-4.05000e+00 -6.88533e-05 -2.14910e-05
-4.00000e+00 -6.53558e-05 -1.70559e-05
-3.95000e+00 -6.16537e-05 -1.34190e-05
-3.90000e+00 -5.78436e-05 -1.07043e-05
-3.85000e+00 -5.40339e-05 -9.01992e-06
-3.80000e+00 -5.03440e-05 -8.45381e-06
-3.75000e+00 -4.69026e-05 -9.07070e-06
-3.70000e+00 -4.38458e-05 -1.09093e-05
-3.65000e+00 -4.13153e-05 -1.39801e-05
-3.60000e+00 -3.94554e-05 -1.82638e-05
-3.55000e+00 -3.84102e-05 -2.37110e-05
-3.50000e+00 -3.83202e-05 -3.02417e-05
-3.45000e+00 -3.93185e-05 -3.77465e-05
-3.40000e+00 -4.15273e-05 -4.60882e-05
-3.35000e+00 -4.50533e-05 -5.51040e-05
-3.30000e+00 -4.99838e-05 -6.46086e-05
-3.25000e+00 -5.63822e-05 -7.43976e-05
-3.20000e+00 -6.42843e-05 -8.42515e-05
-3.15000e+00 -7.36941e-05 -9.39404e-05
-3.10000e+00 -8.45810e-05 -1.03228e-04
