# Time(s)     N            E            Z
 2.02800e+01 -3.46476e-21  5.65838e-05  1.02100e-04
 2.02900e+01  2.70066e-21 -4.41052e-05 -1.11775e-04
 2.03000e+01 -3.48333e-21  5.68870e-05  1.03240e-04
 2.03100e+01  2.71954e-21 -4.44134e-05 -1.12138e-04
 2.03200e+01 -3.50421e-21  5.72281e-05  1.04311e-04
 2.03300e+01  2.73638e-21 -4.46884e-05 -1.12565e-04
 2.03400e+01 -3.52712e-21  5.76022e-05  1.05325e-04
 2.03500e+01  2.75144e-21 -4.49345e-05 -1.13048e-04
 2.03600e+01 -3.55181e-21  5.80055e-05  1.06291e-04
 2.03700e+01  2.76494e-21 -4.51549e-05 -1.13577e-04
 2.03800e+01 -3.57812e-21  5.84351e-05  1.07218e-04
 2.03900e+01  2.77703e-21 -4.53524e-05 -1.14145e-04
 2.04000e+01 -3.60589e-21  5.88887e-05  1.08111e-04
 2.04100e+01  2.78784e-21 -4.55290e-05 -1.14748e-04
 2.04200e+01 -3.63501e-21  5.93643e-05  1.08975e-04
 2.04300e+01  2.79747e-21 -4.56862e-05 -1.15381e-04
 2.04400e+01 -3.66541e-21  5.98607e-05  1.09814e-04
 2.04500e+01  2.80598e-21 -4.58252e-05 -1.16038e-04
 2.04600e+01 -3.69703e-21  6.03770e-05  1.10633e-04
 2.04700e+01  2.81342e-21 -4.59466e-05 -1.16719e-04
 2.04800e+01 -3.72984e-21  6.09128e-05  1.11434e-04
 2.04900e+01  2.81979e-21 -4.60507e-05 -1.17419e-04
 2.05000e+01 -3.76384e-21  6.14681e-05  1.12219e-04
 2.05100e+01  2.82509e-21 -4.61372e-05 -1.18136e-04
 2.05200e+01 -3.79905e-21  6.20432e-05  1.12992e-04
 2.05300e+01  2.82927e-21 -4.62054e-05 -1.18869e-04
 2.05400e+01 -3.83554e-21  6.26392e-05  1.13754e-04
 2.05500e+01  2.83226e-21 -4.62544e-05 -1.19615e-04
 2.05600e+01 -3.87339e-21  6.32572e-05  1.14506e-04
 2.05700e+01  2.83398e-21 -4.62823e-05 -1.20372e-04
 2.05800e+01 -3.91271e-21  6.38993e-05  1.15251e-04
 2.05900e+01  2.83427e-21 -4.62872e-05 -1.21139e-04
 2.06000e+01 -3.95364e-21  6.45678e-05  1.15991e-04
 2.06100e+01  2.83301e-21 -4.62666e-05 -1.21915e-04
 2.06200e+01 -3.99632e-21  6.52648e-05  1.16726e-04
 2.06300e+01  2.83007e-21 -4.62186e-05 -1.22698e-04
 2.06400e+01 -4.04084e-21  6.59919e-05  1.17458e-04
 2.06500e+01  2.82543e-21 -4.61427e-05 -1.23487e-04
 2.06600e+01 -4.08713e-21  6.67480e-05  1.18187e-04
 2.06700e+01  2.81928e-21 -4.60423e-05 -1.24283e-04
 2.06800e+01 -4.13481e-21  6.75266e-05  1.18911e-04
 2.06900e+01  2.81225e-21 -4.59275e-05 -1.25088e-04
 2.07000e+01 -4.18297e-21  6.83131e-05  1.19628e-04
 2.07100e+01  2.80552e-21 -4.58177e-05 -1.25907e-04
 2.07200e+01 -4.23019e-21  6.90842e-05  1.20332e-04
 2.07300e+01  2.80068e-21 -4.57386e-05 -1.26746e-04
 2.07400e+01 -4.27488e-21  6.98141e-05  1.21016e-04
 2.07500e+01  2.79911e-21 -4.57129e-05 -1.27611e-04
 2.07600e+01 -4.31607e-21  7.04868e-05  1.21677e-04
 2.07700e+01  2.80122e-21 -4.57475e-05 -1.28502e-04
 2.07800e+01 -4.35394e-21  7.11053e-05  1.22316e-04
 2.07900e+01  2.80631e-21 -4.58306e-05 -1.29417e-04
 2.08000e+01 -4.38958e-21  7.16874e-05  1.22939e-04
 2.08100e+01  2.81311e-21 -4.59416e-05 -1.30347e-04
 2.08200e+01 -4.42423e-21  7.22532e-05  1.23554e-04
 2.08300e+01  2.82055e-21 -4.60630e-05 -1.31288e-04
 2.08400e+01 -4.45877e-21  7.28172e-05  1.24164e-04
 2.08500e+01  2.82793e-21 -4.61836e-05 -1.32235e-04
 2.08600e+01 -4.49371e-21  7.33879e-05  1.24773e-04
 2.08700e+01  2.83483e-21 -4.62963e-05 -1.33186e-04
 2.08800e+01 -4.52945e-21  7.39715e-05  1.25381e-04
 2.08900e+01  2.84091e-21 -4.63956e-05 -1.34143e-04
 2.09000e+01 -4.56627e-21  7.45729e-05  1.25987e-04
 2.09100e+01  2.84593e-21 -4.64776e-05 -1.35107e-04
 2.09200e+01 -4.60435e-21  7.51947e-05  1.26589e-04
 2.09300e+01  2.84982e-21 -4.65410e-05 -1.36080e-04
 2.09400e+01 -4.64368e-21  7.58371e-05  1.27185e-04
 2.09500e+01  2.85262e-21 -4.65869e-05 -1.37063e-04
 2.09600e+01 -4.68414e-21  7.64979e-05  1.27775e-04
 2.09700e+01  2.85454e-21 -4.66181e-05 -1.38056e-04
 2.09800e+01 -4.72552e-21  7.71735e-05  1.28359e-04
 2.09900e+01  2.85580e-21 -4.66387e-05 -1.39061e-04
 2.10000e+01 -4.76754e-21  7.78598e-05  1.28935e-04
 2.10100e+01  2.85669e-21 -4.66533e-05 -1.40076e-04
 2.10200e+01 -4.80991e-21  7.85518e-05  1.29505e-04
 2.10300e+01  2.85751e-21 -4.66667e-05 -1.41102e-04
 2.10400e+01 -4.85234e-21  7.92448e-05  1.30068e-04
 2.10500e+01  2.85857e-21 -4.66841e-05 -1.42141e-04
 2.10600e+01 -4.89449e-21  7.99331e-05  1.30621e-04
 2.10700e+01  2.86024e-21 -4.67112e-05 -1.43193e-04
 2.10800e+01 -4.93598e-21  8.06106e-05  1.31166e-04
 2.10900e+01  2.86292e-21 -4.67550e-05 -1.44260e-04
 2.11000e+01 -4.97635e-21  8.12699e-05  1.31698e-04
 2.11100e+01  2.86710e-21 -4.68233e-05 -1.45344e-04
 2.11200e+01 -5.01506e-21  8.19022e-05  1.32218e-04
 2.11300e+01  2.87340e-21 -4.69263e-05 -1.46446e-04
 2.11400e+01 -5.05144e-21  8.24962e-05  1.32723e-04
 2.11500e+01  2.88259e-21 -4.70762e-05 -1.47568e-04
 2.11600e+01 -5.08461e-21  8.30380e-05  1.33210e-04
 2.11700e+01  2.89562e-21 -4.72891e-05 -1.48713e-04
 2.11800e+01 -5.11350e-21  8.35098e-05  1.33679e-04
 2.11900e+01  2.91374e-21 -4.75850e-05 -1.49883e-04
 2.12000e+01 -5.13669e-21  8.38885e-05  1.34125e-04
 2.12100e+01  2.93854e-21 -4.79900e-05 -1.51082e-04
 2.12200e+01 -5.15236e-21  8.41445e-05  1.34546e-04
 2.12300e+01  2.97212e-21 -4.85384e-05 -1.52313e-04
 2.12400e+01 -5.15812e-21  8.42385e-05  1.34936e-04
 2.12500e+01  3.01723e-21 -4.92751e-05 -1.53581e-04
 2.12600e+01 -5.15077e-21  8.41185e-05  1.35291e-04
 2.12700e+01  3.07757e-21 -5.02605e-05 -1.54893e-04
 2.12800e+01 -5.12604e-21  8.37145e-05  1.35604e-04
 2.12900e+01  3.15812e-21 -5.15761e-05 -1.56256e-04
 2.13000e+01 -5.07807e-21  8.29312e-05  1.35864e-04
 2.13100e+01  3.26576e-21 -5.33338e-05 -1.57682e-04
 2.13200e+01 -4.99881e-21  8.16367e-05  1.36061e-04
 2.13300e+01  3.41001e-21 -5.56896e-05 -1.59183e-04
 2.13400e+01 -4.87691e-21  7.96460e-05  1.36178e-04
 2.13500e+01  3.60438e-21 -5.88640e-05 -1.60781e-04
 2.13600e+01 -4.69622e-21  7.66951e-05  1.36192e-04
 2.13700e+01  3.86829e-21 -6.31740e-05 -1.62501e-04
 2.13800e+01 -4.43334e-21  7.24019e-05  1.36070e-04
 2.13900e+01  4.23006e-21 -6.90822e-05 -1.64382e-04
 2.14000e+01 -4.05386e-21  6.62045e-05  1.35766e-04
 2.14100e+01  4.73158e-21 -7.72726e-05 -1.66480e-04
 2.14200e+01 -3.50673e-21  5.72693e-05  1.35214e-04
 2.14300e+01  5.43502e-21 -8.87607e-05 -1.68878e-04
 2.14400e+01 -2.71647e-21  4.43632e-05  1.34313e-04
 2.14500e+01  6.43137e-21 -1.05032e-04 -1.71693e-04
 2.14600e+01 -1.57505e-21  2.57225e-05  1.32924e-04
 2.14700e+01  7.84545e-21 -1.28126e-04 -1.75089e-04
 2.14800e+01  5.50394e-23 -8.98861e-07  1.30866e-04
 2.14900e+01  9.81548e-21 -1.60299e-04 -1.79247e-04
 2.15000e+01  2.28652e-21 -3.73417e-05  1.27986e-04
 2.15100e+01  1.23799e-20 -2.02180e-04 -1.84236e-04
 2.15200e+01  5.00485e-21 -8.17354e-05  1.24397e-04
 2.15300e+01  1.51654e-20 -2.47670e-04 -1.89632e-04
 2.15400e+01  7.47581e-21 -1.22089e-04  1.20955e-04
 2.15500e+01  1.70533e-20 -2.78501e-04 -1.94121e-04
 2.15600e+01  8.34880e-21 -1.36346e-04  1.19251e-04
 2.15700e+01  1.68250e-20 -2.74773e-04 -1.96275e-04
 2.15800e+01  6.98691e-21 -1.14105e-04  1.20004e-04
 2.15900e+01  1.46986e-20 -2.40046e-04 -1.96402e-04
 2.16000e+01  4.36760e-21 -7.13284e-05  1.22015e-04
 2.16100e+01  1.20095e-20 -1.96130e-04 -1.96081e-04
 2.16200e+01  1.73168e-21 -2.82805e-05  1.23912e-04
 2.16300e+01  9.61824e-21 -1.57078e-04 -1.96089e-04
 2.16400e+01 -5.06760e-22  8.27602e-06  1.25611e-04
 2.16500e+01  7.58078e-21 -1.23804e-04 -1.95970e-04
 2.16600e+01 -2.49323e-21  4.07175e-05  1.27790e-04
 2.16700e+01  5.70833e-21 -9.32241e-05 -1.95185e-04
 2.16800e+01 -4.35002e-21  7.10412e-05  1.30592e-04
 2.16900e+01  3.97984e-21 -6.49956e-05 -1.94033e-04
 2.17000e+01 -6.02574e-21  9.84079e-05  1.33431e-04
 2.17100e+01  2.46727e-21 -4.02936e-05 -1.93168e-04
 2.17200e+01 -7.46558e-21  1.21922e-04  1.35724e-04
 2.17300e+01  1.19626e-21 -1.95365e-05 -1.93069e-04
 2.17400e+01 -8.66923e-21  1.41579e-04  1.37089e-04
 2.17500e+01  1.47436e-22 -2.40782e-06 -1.94008e-04
 2.17600e+01 -9.67479e-21  1.58001e-04  1.37411e-04
 2.17700e+01 -7.36927e-22  1.20349e-05 -1.95899e-04
 2.17800e+01 -1.05563e-20  1.72397e-04  1.36960e-04
 2.17900e+01 -1.53777e-21  2.51138e-05 -1.98376e-04
 2.18000e+01 -1.13903e-20  1.86018e-04  1.36087e-04
 2.18100e+01 -2.31951e-21  3.78805e-05 -2.01190e-04
 2.18200e+01 -1.22267e-20  1.99678e-04  1.34901e-04
 2.18300e+01 -3.11929e-21  5.09419e-05 -2.04355e-04
 2.18400e+01 -1.30937e-20  2.13837e-04  1.33316e-04
 2.18500e+01 -3.96028e-21  6.46763e-05 -2.07968e-04
 2.18600e+01 -1.40126e-20  2.28843e-04  1.31279e-04
 2.18700e+01 -4.86357e-21  7.94281e-05 -2.12018e-04
 2.18800e+01 -1.50049e-20  2.45048e-04  1.28845e-04
 2.18900e+01 -5.85129e-21  9.55588e-05 -2.16440e-04
 2.19000e+01 -1.60932e-20  2.62822e-04  1.26055e-04
 2.19100e+01 -6.94664e-21  1.13447e-04 -2.21233e-04
 2.19200e+01 -1.73017e-20  2.82559e-04  1.22874e-04
 2.19300e+01 -8.17529e-21  1.33513e-04 -2.26461e-04
 2.19400e+01 -1.86582e-20  3.04712e-04  1.19216e-04
 2.19500e+01 -9.56746e-21  1.56249e-04 -2.32227e-04
 2.19600e+01 -2.01960e-20  3.29826e-04  1.14965e-04
 2.19700e+01 -1.11601e-20  1.82259e-04 -2.38655e-04
 2.19800e+01 -2.19563e-20  3.58573e-04  1.09987e-04
 2.19900e+01 -1.29994e-20  2.12297e-04 -2.45894e-04
 2.20000e+01 -2.39911e-20  3.91805e-04  1.04114e-04
 2.20100e+01 -1.51442e-20  2.47323e-04 -2.54130e-04
 2.20200e+01 -2.63672e-20  4.30608e-04  9.71408e-05
 2.20300e+01 -1.76702e-20  2.88576e-04 -2.63595e-04
 2.20400e+01 -2.91714e-20  4.76405e-04  8.88025e-05
 2.20500e+01 -2.06773e-20  3.37686e-04 -2.74590e-04
 2.20600e+01 -3.25191e-20  5.31076e-04  7.87547e-05
 2.20700e+01 -2.42991e-20  3.96835e-04 -2.87510e-04
 2.20800e+01 -3.65659e-20  5.97167e-04  6.65386e-05
 2.20900e+01 -2.87177e-20  4.68996e-04 -3.02888e-04
 2.21000e+01 -4.15265e-20  6.78179e-04  5.15313e-05
 2.21100e+01 -3.41867e-20  5.58311e-04 -3.21456e-04
 2.21200e+01 -4.77032e-20  7.79052e-04  3.28678e-05
 2.21300e+01 -4.10680e-20  6.70691e-04 -3.44240e-04
 2.21400e+01 -5.55330e-20  9.06923e-04  9.31667e-06
 2.21500e+01 -4.98922e-20  8.14801e-04 -3.72722e-04
 2.21600e+01 -6.56667e-20  1.07242e-03 -2.09258e-05
 2.21700e+01 -6.14620e-20  1.00375e-03 -4.09111e-04
 2.21800e+01 -7.91063e-20  1.29190e-03 -6.05908e-05
 2.21900e+01 -7.70375e-20  1.25812e-03 -4.56810e-04
 2.22000e+01 -9.74581e-20  1.59161e-03 -1.13981e-04
 2.22100e+01 -9.86861e-20  1.61167e-03 -5.21308e-04
 2.22200e+01 -1.23426e-19  2.01569e-03 -1.88210e-04
 2.22300e+01 -1.29985e-19  2.12282e-03 -6.11931e-04
 2.22400e+01 -1.61834e-19  2.64295e-03 -2.95741e-04
 2.22500e+01 -1.77545e-19  2.89952e-03 -7.45600e-04
 2.22600e+01 -2.21954e-19  3.62478e-03 -4.60095e-04
 2.22700e+01 -2.54630e-19  4.15843e-03 -9.55682e-04
 2.22800e+01 -3.23336e-19  5.28047e-03 -7.30027e-04
 2.22900e+01 -3.90847e-19  6.38301e-03 -1.31540e-03
 2.23000e+01 -5.12517e-19  8.37004e-03 -1.21976e-03
 2.23100e+01 -6.61992e-19  1.08112e-02 -2.00950e-03
 2.23200e+01 -9.18742e-19  1.50042e-02 -2.24231e-03
 2.23300e+01 -1.29723e-18  2.11854e-02 -3.59006e-03
 2.23400e+01 -1.96143e-18  3.20325e-02 -4.80383e-03
 2.23500e+01 -3.03378e-18  4.95454e-02 -7.82099e-03
 2.23600e+01 -4.59239e-18  7.49995e-02 -1.11841e-02
 2.23700e+01 -5.55606e-18  9.07374e-02 -1.39913e-02
 2.23800e+01 -4.70089e-18  7.67713e-02 -1.16998e-02
 2.23900e+01 -3.12079e-18  5.09663e-02 -8.58092e-03
 2.24000e+01 -2.00162e-18  3.26889e-02 -5.81410e-03
 2.24100e+01 -1.29726e-18  2.11859e-02 -5.01824e-03
 2.24200e+01 -8.85802e-19  1.44662e-02 -4.34264e-03
 2.24300e+01 -5.88085e-19  9.60416e-03 -5.24604e-03
 2.24400e+01 -3.82747e-19  6.25072e-03 -6.32402e-03
 2.24500e+01 -1.79889e-19  2.93781e-03 -9.22390e-03
 2.24600e+01 -5.01072e-20  8.18313e-04 -1.08453e-02
 2.24700e+01 -8.03705e-21  1.31255e-04 -1.00356e-02
 2.24800e+01 -5.51423e-20  9.00542e-04 -6.63148e-03
 2.24900e+01 -7.04582e-20  1.15067e-03 -4.71008e-03
 2.25000e+01 -9.33001e-20  1.52371e-03 -2.86051e-03
 2.25100e+01 -8.21720e-20  1.34197e-03 -2.39767e-03
 2.25200e+01 -9.05557e-20  1.47889e-03 -1.43604e-03
 2.25300e+01 -7.32394e-20  1.19609e-03 -1.47957e-03
 2.25400e+01 -7.92866e-20  1.29485e-03 -8.14823e-04
 2.25500e+01 -6.16162e-20  1.00627e-03 -1.04186e-03
 2.25600e+01 -6.80875e-20  1.11195e-03 -4.93388e-04
 2.25700e+01 -5.12186e-20  8.36464e-04 -8.00520e-04
 2.25800e+01 -5.85913e-20  9.56869e-04 -3.05186e-04
 2.25900e+01 -4.26105e-20  6.95882e-04 -6.53124e-04
 2.26000e+01 -5.08426e-20  8.30322e-04 -1.84872e-04
 2.26100e+01 -3.56112e-20  5.81575e-04 -5.56284e-04
 2.26200e+01 -4.45620e-20  7.27752e-04 -1.02840e-04
 2.26300e+01 -2.99192e-20  4.88618e-04 -4.89144e-04
 2.26400e+01 -3.94515e-20  6.44292e-04 -4.41018e-05
 2.26500e+01 -2.52599e-20  4.12526e-04 -4.40654e-04
 2.26600e+01 -3.52614e-20  5.75862e-04 -3.95552e-07
 2.26700e+01 -2.14124e-20  3.49692e-04 -4.04500e-04
 2.26800e+01 -3.17954e-20  5.19259e-04  3.31499e-05
 2.26900e+01 -1.82055e-20  2.97319e-04 -3.76855e-04
 2.27000e+01 -2.89030e-20  4.72022e-04  5.95651e-05
 2.27100e+01 -1.55080e-20  2.53264e-04 -3.55282e-04
 2.27200e+01 -2.64685e-20  4.32264e-04  8.08203e-05
 2.27300e+01 -1.32189e-20  2.15882e-04 -3.38164e-04
 2.27400e+01 -2.44032e-20  3.98534e-04  9.82439e-05
 2.27500e+01 -1.12606e-20  1.83900e-04 -3.24396e-04
 2.27600e+01 -2.26379e-20  3.69705e-04  1.12759e-04
 2.27700e+01 -9.57234e-21  1.56328e-04 -3.13197e-04
 2.27800e+01 -2.11189e-20  3.44898e-04  1.25026e-04
 2.27900e+01 -8.10657e-21  1.32390e-04 -3.04004e-04
 2.28000e+01 -1.98036e-20  3.23418e-04  1.35525e-04
 2.28100e+01 -6.82555e-21  1.11470e-04 -2.96402e-04
 2.28200e+01 -1.86583e-20  3.04713e-04  1.44615e-04
 2.28300e+01 -5.69913e-21  9.30738e-05 -2.90078e-04
 2.28400e+01 -1.76556e-20  2.88339e-04  1.52567e-04
 2.28500e+01 -4.70300e-21  7.68058e-05 -2.84795e-04
 2.28600e+01 -1.67738e-20  2.73936e-04  1.59590e-04
 2.28700e+01 -3.81740e-21  6.23429e-05 -2.80366e-04
 2.28800e+01 -1.59947e-20  2.61213e-04  1.65848e-04
 2.28900e+01 -3.02616e-21  4.94209e-05 -2.76649e-04
 2.29000e+01 -1.53037e-20  2.49929e-04  1.71468e-04
 2.29100e+01 -2.31594e-21  3.78222e-05 -2.73527e-04
 2.29200e+01 -1.46886e-20  2.39883e-04  1.76554e-04
 2.29300e+01 -1.67567e-21  2.73658e-05 -2.70907e-04
 2.29400e+01 -1.41392e-20  2.30911e-04  1.81189e-04
 2.29500e+01 -1.09612e-21  1.79010e-05 -2.68717e-04
 2.29600e+01 -1.36471e-20  2.22874e-04  1.85439e-04
 2.29700e+01 -5.69526e-22  9.30107e-06 -2.66893e-04
 2.29800e+01 -1.32051e-20  2.15656e-04  1.89360e-04
 2.29900e+01 -8.93505e-23  1.45920e-06 -2.65385e-04
 2.30000e+01 -1.28071e-20  2.09157e-04  1.92999e-04
 2.30100e+01  3.49946e-22 -5.71506e-06 -2.64153e-04
 2.30200e+01 -1.24481e-20  2.03293e-04  1.96393e-04
 2.30300e+01  7.53070e-22 -1.22986e-05 -2.63160e-04
 2.30400e+01 -1.21237e-20  1.97994e-04  1.99575e-04
 2.30500e+01  1.12402e-21 -1.83567e-05 -2.62379e-04
 2.30600e+01 -1.18301e-20  1.93200e-04  2.02570e-04
 2.30700e+01  1.46621e-21 -2.39451e-05 -2.61782e-04
 2.30800e+01 -1.15642e-20  1.88858e-04  2.05403e-04
 2.30900e+01  1.78254e-21 -2.91110e-05 -2.61351e-04
 2.31000e+01 -1.13234e-20  1.84924e-04  2.08092e-04
 2.31100e+01  2.07543e-21 -3.38943e-05 -2.61067e-04
 2.31200e+01 -1.11053e-20  1.81364e-04  2.10654e-04
 2.31300e+01  2.34691e-21 -3.83280e-05 -2.60914e-04
 2.31400e+01 -1.09083e-20  1.78146e-04  2.13103e-04
 2.31500e+01  2.59863e-21 -4.24388e-05 -2.60881e-04
 2.31600e+01 -1.07307e-20  1.75246e-04  2.15451e-04
 2.31700e+01  2.83184e-21 -4.62475e-05 -2.60955e-04
 2.31800e+01 -1.05716e-20  1.72648e-04  2.17708e-04
 2.31900e+01  3.04744e-21 -4.97685e-05 -2.61127e-04
 2.32000e+01 -1.04302e-20  1.70339e-04  2.19883e-04
 2.32100e+01  3.24595e-21 -5.30104e-05 -2.61391e-04
 2.32200e+01 -1.03062e-20  1.68313e-04  2.21983e-04
 2.32300e+01  3.42755e-21 -5.59761e-05 -2.61737e-04
 2.32400e+01 -1.01995e-20  1.66571e-04  2.24016e-04
 2.32500e+01  3.59222e-21 -5.86653e-05 -2.62161e-04
 2.32600e+01 -1.01102e-20  1.65111e-04  2.25988e-04
 2.32700e+01  3.74011e-21 -6.10807e-05 -2.62654e-04
 2.32800e+01 -1.00376e-20  1.63927e-04  2.27909e-04
 2.32900e+01  3.87219e-21 -6.32377e-05 -2.63203e-04
 2.33000e+01 -9.98036e-21  1.62992e-04  2.29795e-04
 2.33100e+01  3.99068e-21 -6.51727e-05 -2.63790e-04
 2.33200e+01 -9.93562e-21  1.62261e-04  2.31666e-04
 2.33300e+01  4.09852e-21 -6.69340e-05 -2.64397e-04
 2.33400e+01 -9.90065e-21  1.61690e-04  2.33537e-04
 2.33500e+01  4.19803e-21 -6.85591e-05 -2.65011e-04
 2.33600e+01 -9.87336e-21  1.61244e-04  2.35414e-04
 2.33700e+01  4.29192e-21 -7.00924e-05 -2.65637e-04
 2.33800e+01 -9.84909e-21  1.60848e-04  2.37287e-04
 2.33900e+01  4.38817e-21 -7.16642e-05 -2.66285e-04
 2.34000e+01 -9.81586e-21  1.60305e-04  2.39145e-04
 2.34100e+01  4.50217e-21 -7.35261e-05 -2.66967e-04
 2.34200e+01 -9.75697e-21  1.59343e-04  2.40980e-04
 2.34300e+01  4.64854e-21 -7.59164e-05 -2.67688e-04
 2.34400e+01 -9.66355e-21  1.57818e-04  2.42788e-04
 2.34500e+01  4.82795e-21 -7.88464e-05 -2.68450e-04
 2.34600e+01 -9.54333e-21  1.55854e-04  2.44568e-04
 2.34700e+01  5.02634e-21 -8.20864e-05 -2.69255e-04
 2.34800e+01 -9.41331e-21  1.53731e-04  2.46313e-04
 2.34900e+01  5.22716e-21 -8.53660e-05 -2.70118e-04
 2.35000e+01 -9.28724e-21  1.51672e-04  2.48004e-04
 2.35100e+01  5.42052e-21 -8.85238e-05 -2.71060e-04
 2.35200e+01 -9.17122e-21  1.49777e-04  2.49622e-04
 2.35300e+01  5.60330e-21 -9.15089e-05 -2.72092e-04
 2.35400e+01 -9.06637e-21  1.48065e-04  2.51168e-04
 2.35500e+01  5.77560e-21 -9.43228e-05 -2.73199e-04
 2.35600e+01 -8.97195e-21  1.46523e-04  2.52667e-04
 2.35700e+01  5.93847e-21 -9.69826e-05 -2.74353e-04
 2.35800e+01 -8.88674e-21  1.45132e-04  2.54149e-04
 2.35900e+01  6.09324e-21 -9.95102e-05 -2.75524e-04
 2.36000e+01 -8.80932e-21  1.43867e-04  2.55640e-04
 2.36100e+01  6.24146e-21 -1.01931e-04 -2.76694e-04
 2.36200e+01 -8.73804e-21  1.42703e-04  2.57150e-04
 2.36300e+01  6.38484e-21 -1.04272e-04 -2.77858e-04
 2.36400e+01 -8.67112e-21  1.41610e-04  2.58680e-04
 2.36500e+01  6.52523e-21 -1.06565e-04 -2.79022e-04
 2.36600e+01 -8.60672e-21  1.40558e-04  2.60221e-04
 2.36700e+01  6.66438e-21 -1.08838e-04 -2.80194e-04
 2.36800e+01 -8.54321e-21  1.39521e-04  2.61764e-04
 2.36900e+01  6.80384e-21 -1.11115e-04 -2.81383e-04
 2.37000e+01 -8.47913e-21  1.38475e-04  2.63302e-04
 2.37100e+01  6.94501e-21 -1.13421e-04 -2.82595e-04
 2.37200e+01 -8.41308e-21  1.37396e-04  2.64832e-04
 2.37300e+01  7.08931e-21 -1.15777e-04 -2.83830e-04
 2.37400e+01 -8.34363e-21  1.36262e-04  2.66357e-04
 2.37500e+01  7.23824e-21 -1.18209e-04 -2.85085e-04
 2.37600e+01 -8.26917e-21  1.35046e-04  2.67878e-04
 2.37700e+01  7.39348e-21 -1.20745e-04 -2.86358e-04
 2.37800e+01 -8.18797e-21  1.33720e-04  2.69398e-04
 2.37900e+01  7.55690e-21 -1.23414e-04 -2.87646e-04
 2.38000e+01 -8.09802e-21  1.32251e-04  2.70920e-04
 2.38100e+01  7.73068e-21 -1.26252e-04 -2.88950e-04
 2.38200e+01 -7.99692e-21  1.30600e-04  2.72444e-04
 2.38300e+01  7.91745e-21 -1.29302e-04 -2.90268e-04
 2.38400e+01 -7.88176e-21  1.28719e-04  2.73969e-04
 2.38500e+01  8.12049e-21 -1.32618e-04 -2.91601e-04
 2.38600e+01 -7.74889e-21  1.26549e-04  2.75497e-04
 2.38700e+01  8.34387e-21 -1.36266e-04 -2.92947e-04
 2.38800e+01 -7.59370e-21  1.24015e-04  2.77029e-04
 2.38900e+01  8.59284e-21 -1.40332e-04 -2.94306e-04
 2.39000e+01 -7.41025e-21  1.21019e-04  2.78566e-04
 2.39100e+01  8.87419e-21 -1.44927e-04 -2.95677e-04
 2.39200e+01 -7.19073e-21  1.17434e-04  2.80110e-04
 2.39300e+01  9.19692e-21 -1.50197e-04 -2.97056e-04
 2.39400e+01 -6.92475e-21  1.13090e-04  2.81664e-04
 2.39500e+01  9.57312e-21 -1.56341e-04 -2.98441e-04
 2.39600e+01 -6.59819e-21  1.07757e-04  2.83234e-04
 2.39700e+01  1.00194e-20 -1.63628e-04 -2.99825e-04
 2.39800e+01 -6.19151e-21  1.01115e-04  2.84826e-04
 2.39900e+01  1.05588e-20 -1.72439e-04 -3.01200e-04
 2.40000e+01 -5.67705e-21  9.27132e-05  2.86451e-04
 2.40100e+01  1.12247e-20 -1.83313e-04 -3.02551e-04
 2.40200e+01 -5.01475e-21  8.18970e-05  2.88129e-04
 2.40300e+01  1.20657e-20 -1.97048e-04 -3.03856e-04
 2.40400e+01 -4.14497e-21  6.76924e-05  2.89887e-04
 2.40500e+01  1.31554e-20 -2.14843e-04 -3.05077e-04
 2.40600e+01 -2.97628e-21  4.86063e-05  2.91775e-04
 2.40700e+01  1.46083e-20 -2.38572e-04 -3.06153e-04
 2.40800e+01 -1.36382e-21  2.22729e-05  2.93873e-04
 2.40900e+01  1.66094e-20 -2.71251e-04 -3.06975e-04
 2.41000e+01  9.30263e-22 -1.51923e-05  2.96327e-04
 2.41100e+01  1.94675e-20 -3.17928e-04 -3.07351e-04
 2.41200e+01  4.31091e-21 -7.04025e-05  2.99396e-04
 2.41300e+01  2.37174e-20 -3.87335e-04 -3.06928e-04
 2.41400e+01  9.48855e-21 -1.54960e-04  3.03559e-04
 2.41500e+01  3.03047e-20 -4.94913e-04 -3.05057e-04
 2.41600e+01  1.77139e-20 -2.89289e-04  3.09688e-04
 2.41700e+01  4.08507e-20 -6.67143e-04 -3.00602e-04
 2.41800e+01  3.09883e-20 -5.06078e-04  3.19175e-04
 2.41900e+01  5.75542e-20 -9.39932e-04 -2.92093e-04
 2.42000e+01  5.10412e-20 -8.33566e-04  3.32953e-04
 2.42100e+01  8.00605e-20 -1.30749e-03 -2.80586e-04
 2.42200e+01  7.26113e-20 -1.18583e-03  3.45474e-04
 2.42300e+01  9.53685e-20 -1.55749e-03 -2.78658e-04
 2.42400e+01  7.59041e-20 -1.23961e-03  3.37839e-04
 2.42500e+01  8.50507e-20 -1.38898e-03 -3.04586e-04
 2.42600e+01  5.52498e-20 -9.02298e-04  3.02147e-04
 2.42700e+01  6.00904e-20 -9.81351e-04 -3.52561e-04
 2.42800e+01  3.04473e-20 -4.97241e-04  2.51380e-04
 2.42900e+01  3.78917e-20 -6.18818e-04 -4.11085e-04
 2.43000e+01  1.12993e-20 -1.84532e-04  1.93749e-04
 2.43100e+01  2.20623e-20 -3.60304e-04 -4.68998e-04
